iata,name,city,state,country,lat,long,dst,tz,utc_offset
SWW,Avenger ,Sweetwater,TX,USA,32.46736806,-100.4665508,,America/Chicago,-5.0
T00,Chambers County,Anahauac,TX,USA,29.77,-94.66361194,,America/Chicago,-5.0
T18,Brooks County,Falfurrias,TX,USA,27.20683333,-98.12117083,,America/Chicago,-5.0
T28,Lampasas Municipal,Lampasas,TX,USA,31.10672694,-98.19600194,,America/Chicago,-5.0
T35,Cameron Municipal Airpark,Cameron,TX,USA,30.87935556,-96.97109694,,America/Chicago,-5.0
T41,La Porte Municipal,La Porte,TX,USA,29.66925,-95.06419444,,America/Chicago,-5.0
T47,Kickapoo Downtown Airpark,Wichita Falls,TX,USA,33.86122222,-98.4904425,,America/Chicago,-5.0
T49,Big Spring McMahon-Wrinkle,Big Spring,TX,USA,32.21261111,-101.5216389,,America/Chicago,-5.0
T53,Robstown-Nueces County,Robstown,TX,USA,27.77854306,-97.69052389,,America/Chicago,-5.0
T56,Crockett-Houston County,Crockett,TX,USA,31.30696111,-95.40383056,,America/Chicago,-5.0
T57,Garland Heliport,Garland,TX,USA,32.887625,-96.6836075,,America/Chicago,-5.0
T60,Stonewall County,Aspermont,TX,USA,33.17231861,-100.19760440000002,,America/Chicago,-5.0
T65,Mid Valley,Weslaco,TX,USA,26.17763889,-97.97305556,,America/Chicago,-5.0
T69,Sinton-San Patricio County,Sinton,TX,USA,28.03925,-97.54244444,,America/Chicago,-5.0
T71,Cuero Municipal,Cuero,TX,USA,29.08358806,-97.26693417,,America/Chicago,-5.0
T72,Hearne Municipal,Hearne,TX,USA,30.87182917,-96.62222639,,America/Chicago,-5.0
T74,Taylor Municipal,Taylor,TX,USA,30.57194444,-97.44316667,,America/Chicago,-5.0
T78,Liberty Municipal,Liberty,TX,USA,30.07780556,-94.69855556,,America/Chicago,-5.0
T80,Kleberg County,Kingsville,TX,USA,27.55086111,-98.03091833,,America/Chicago,-5.0
T82,Gillespie County,Fredericksburg,TX,USA,30.24369444,-98.90952778,,America/Chicago,-5.0
T89,Castroville Municipal,Castroville,TX,USA,29.34192083,-98.85090056,,America/Chicago,-5.0
T90,Chambers County,Winnie/Stowell,TX,USA,29.80411,-94.43102306,,America/Chicago,-5.0
T97,Calhoun County,Port Lavaca,TX,USA,28.65405111,-96.6813125,,America/Chicago,-5.0
TKI,McKinney Municipal,McKinney,TX,USA,33.17794778,-96.5905275,,America/Chicago,-5.0
TPL,Draughon Miller Central Texas Regional Airport,Temple,TX,USA,31.1525,-97.40777778,A,America/Chicago,-5.0
TRL,Terrell Municipal,Terrell,TX,USA,32.71004667,-96.26742306,,America/Chicago,-5.0
TYR,Tyler Pounds Regional Airport,Tyler,TX,USA,32.35413889,-95.40238611,A,America/Chicago,-5.0
UTS,Ust-Tsylma Airport,Huntsville,TX,USA,30.74688667,-95.58716667,N,America/Chicago,-5.0
UVA,Garner Field,Uvalde,TX,USA,29.21135028,-99.74358306,A,America/Chicago,-5.0
VCT,Victoria Regional Airport,Victoria,TX,USA,28.85255556,-96.91848722,A,America/Chicago,-5.0
VHN,Culberson County,Van Horn,TX,USA,31.05784417,-104.7838056,,America/Chicago,-5.0
