iata,name,city,state,country,lat,long,dst,tz,utc_offset
5NI,Nikolai,Nikolai,AK,USA,63.0174475,-154.3639608,,America/Anchorage,-8.0
5NK,Naknek,Naknek,AK,USA,58.73288056,-157.0199197,,America/Anchorage,-8.0
5NN,Nondalton,Nondalton,AK,USA,59.97904306,-154.8396944,,America/Anchorage,-8.0
5S8,St. Michael,St. Michael,AK,USA,63.49005056,-162.11036919999998,,America/Nome,-8.0
5TE,Tetlin,Tetlin,AK,USA,63.13382361,-142.52193390000002,,America/Anchorage,-8.0
5Z1,Juneau Harbor,Juneau,AK,USA,58.29888889,-134.40777780000002,,America/Juneau,-8.0
5Z5,Kantishna,Kantishna,AK,USA,63.54171472,-150.9939547,,America/Anchorage,-8.0
63A,Lloyd R. Roundtree Seaplane Facility,Petersburg,AK,USA,56.81131972,-132.9600567,,America/Sitka,-8.0
68A,Wrangell SPB,Wrangell,AK,USA,56.466325,-132.38001809999997,,America/Sitka,-8.0
6A8,Allakaket,Allakaket,AK,USA,66.55194444,-152.62222219999998,,America/Anchorage,-8.0
6K8,Tok Junction,Tok,AK,USA,63.32881806,-142.9536194,,America/Anchorage,-8.0
6R7,Old Harbor (New),Old Harbor,AK,USA,57.21810306,-153.2697494,,America/Anchorage,-8.0
7K2,Skagway SPB,Skagway,AK,USA,59.44689528,-135.32266330000002,,America/Juneau,-8.0
7KA,Tatitlek,Tatitlek,AK,USA,60.86890528,-146.6864653,,America/Anchorage,-8.0
84K,Meyers Chuck SPB,Meyers Chuck,AK,USA,55.73963611,-132.2550183,,America/Sitka,-8.0
8K9,Murphys Pullout SPB,Ketchikan,AK,USA,55.38965028,-131.7380742,,America/Sitka,-8.0
96Z,North Whale SPB,North Whale Pass,AK,USA,56.11631056,-133.1217153,,America/Sitka,-8.0
9A3,Chuathbaluk,Chuathbaluk,AK,USA,61.58317306,-159.23596669999998,,America/Anchorage,-8.0
9A8,Ugashik,Ugashik,AK,USA,57.527867500000006,-157.3993056,,America/Anchorage,-8.0
9K2,Kokhanok,Kokhanok,AK,USA,59.43264556,-154.8027058,,America/Anchorage,-8.0
A14,Portage Creek,Portage Creek,AK,USA,58.906485,-157.71410780000002,,America/Anchorage,-8.0
A29,Sitka SPB,Sitka,AK,USA,57.05213778,-135.34620859999998,,America/Sitka,-8.0
A61,Tuntutuliak,Tuntutuliak,AK,USA,60.33534556,-162.6670094,,America/Nome,-8.0
A63,Twin Hills,Twin Hills,AK,USA,59.07562167,-160.2730436,,America/Anchorage,-8.0
A79,Chignik Lake,Chignik Lake,AK,USA,56.25504722,-158.7753614,,America/Anchorage,-8.0
A85,Kwigillingok,Kwigillingok,AK,USA,59.87644778,-163.1675583,,America/Nome,-8.0
ADK,Adak Airport,Adak,AK,USA,51.87796389,-176.6460306,A,America/Adak,-9.0
ADQ,Kodiak Airport,Kodiak,AK,USA,57.74996778,-152.4938553,A,America/Anchorage,-8.0
AFE,Kake,Kake,AK,USA,56.96048139,-133.90826940000002,,America/Sitka,-8.0
AFM,Ambler,Ambler,AK,USA,67.10610472,-157.85362030000002,,America/Anchorage,-8.0
AGN,Angoon Seaplane Base,Angoon,AK,USA,57.50355528,-134.5850939,A,America/Juneau,-8.0
AHP,Port Alexander SPB,Port Alexander,AK,USA,56.24684222,-134.6481539,,America/Sitka,-8.0
AJC,Chignik (Anchorage Bay),Chignik,AK,USA,56.3114625,-158.3732369,,America/Anchorage,-8.0
AK5,Perryville,Perryville,AK,USA,55.90806056,-159.1585781,,America/Anchorage,-8.0
AKA,Ankang Wulipu Airport,Atka,AK,USA,52.22034833,-174.2063503,U,America/Adak,-9.0
AKI,Akiak Airport,Akiak,AK,USA,60.90481194,-161.2270189,A,America/Anchorage,-8.0
AKK,Akhiok Airport,Akhiok,AK,USA,56.93869083,-154.1825556,A,America/Anchorage,-8.0
AKN,King Salmon Airport,King Salmon,AK,USA,58.67680167,-156.6492175,A,America/Anchorage,-8.0
AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,AK,USA,68.1343225,-151.74168,A,America/Anchorage,-8.0
AKW,Aghajari Airport,Klawock,AK,USA,55.57923333,-133.07599720000002,E,America/Sitka,-8.0
ANC,Ted Stevens Anchorage International Airport,Anchorage,AK,USA,61.17432028,-149.9961856,A,America/Anchorage,-8.0
ANI,Aniak Airport,Aniak,AK,USA,61.58159694,-159.5430428,A,America/Anchorage,-8.0
ANV,Anvik Airport,Anvik,AK,USA,62.64858333,-160.1898889,A,America/Anchorage,-8.0
AQC,Klawock SPB,Klawock,AK,USA,55.5546575,-133.1016928,,America/Sitka,-8.0
AQH,Kwinhagak,Quinhagak,AK,USA,59.75700722,-161.8794789,,America/Anchorage,-8.0
AQT,Nuiqsut,Nuiqsut,AK,USA,70.20995278,-151.0055611,,America/Anchorage,-8.0
AQY,Girdwood,Girdwood,AK,USA,60.96609583,-149.1257892,,America/Anchorage,-8.0
ARC,Arctic Village Airport,Arctic Village,AK,USA,68.11608083,-145.5761114,A,America/Anchorage,-8.0
ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,AK,USA,70.46727611,-157.4357361,A,America/Anchorage,-8.0
AUK,Alakanuk Airport,Alakanuk,AK,USA,62.68004417,-164.6599253,A,America/Nome,-8.0
AWI,Wainwright,Wainwright,AK,USA,70.638,-159.99475,,America/Anchorage,-8.0
BCV,Birchwood,Birchwood,AK,USA,61.41612444,-149.50888,,America/Anchorage,-8.0
BET,Bethel Airport,Bethel,AK,USA,60.77977639,-161.8379975,A,America/Anchorage,-8.0
BGQ,Big Lake Strip Nr 2,Big Lake,AK,USA,61.53556806,-149.8138975,,America/Anchorage,-8.0
BIG,Allen Army Airfield,Delta Junction,AK,USA,63.99454722,-145.7216417,A,America/Anchorage,-8.0
BNF,Baranof Warm Springs SPB,Baranof Warm Springs,AK,USA,57.08882583,-134.83314140000002,,America/Sitka,-8.0
BRW,Wiley Post Will Rogers Memorial Airport,Barrow,AK,USA,71.2854475,-156.76600190000002,A,America/Anchorage,-8.0
BTI,Barter Island LRRS Airport,Kaktovik,AK,USA,70.13390278,-143.5770444,A,America/Anchorage,-8.0
BTT,Bettles Airport,Bettles,AK,USA,66.91528667,-151.5280556,A,America/Anchorage,-8.0
BVK,Buckland,Buckland,AK,USA,65.98228611,-161.15197780000003,,America/Anchorage,-8.0
BYA,Boundary,Boundary,AK,USA,64.07830278,-141.113375,,America/Anchorage,-8.0
C05,Chenega Bay,Chenega,AK,USA,60.07730556,-147.9918889,,America/Anchorage,-8.0
CDB,Cold Bay Airport,Cold Bay,AK,USA,55.20559972,-162.7242628,A,America/Nome,-8.0
CDV,Merle K (Mudhole) Smith Airport,Cordova,AK,USA,60.49183389,-145.4776503,A,America/Anchorage,-8.0
CEM,Central Airport,Central,AK,USA,65.57380667,-144.7832908,A,America/Anchorage,-8.0
CFK,Ech Cheliff Airport,Chefornak,AK,USA,60.14922556,-164.2856325,N,America/Nome,-8.0
CGA,Craig SPB,Craig,AK,USA,55.47883139,-133.14780109999998,,America/Sitka,-8.0
CHP,Circle Hot Springs,Circle Hot Springs,AK,USA,65.48547222,-144.6107836,,America/Anchorage,-8.0
CIK,Chalkyitsik Airport,Chalkyitsik,AK,USA,66.64969083,-143.7359492,A,America/Anchorage,-8.0
CJX,Crooked Creek,Crooked Creek,AK,USA,61.86902194,-158.1371178,,America/Anchorage,-8.0
CKU,Cordova Muni,Cordova,AK,USA,60.54390333,-145.7267042,,America/Anchorage,-8.0
CKX,Chicken,Chicken,AK,USA,64.07133833,-141.9522792,,America/Anchorage,-8.0
CLP,Clarks Point Airport,Clarks Point,AK,USA,58.84230472,-158.5452331,A,America/Anchorage,-8.0
CRC,Santa Ana Airport,Circle,AK,USA,65.83049389,-144.0758128,U,America/Anchorage,-8.0
CXC,Chitina,Chitina,AK,USA,61.58285917,-144.4270969,,America/Anchorage,-8.0
CXF,Coldfoot,Coldfoot,AK,USA,67.25163417,-150.20656719999997,,America/Anchorage,-8.0
CZN,Chisana,Chisana,AK,USA,62.07118972,-142.04837419999998,,America/Anchorage,-8.0
DCK,Dahl Creek,Dahl Creek,AK,USA,66.94333806,-156.9046739,,America/Anchorage,-8.0
DEE,Mendeleyevo Airport,Deering,AK,USA,66.06820583,-162.76660280000002,N,America/Nome,-8.0
